"","HH1","HH2","HH6","HH7","HH49","stratum","windex5r","HH51","HH52","HC1A","EthnicityGroup","HC15","helevel1","hhweight","HHAGEx","HHSEX","HHAGE","UN16AA","UN16AB","UN16AC","UN16AD","UN16AE","UN16AF","UN16AG","UN16AH","WAGE","WM17","CM4","MSTATUS","welevel1","wmweight","WB4","HC1A_combined","CM4_grouped","MSTATUS_grouped","HH51_grouped","HH52_grouped"
"5141",87,10,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,3,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.606782008621907,"50+","Male",66,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",2,"Currently married/in union","Secondary (Gr 9-12)",0.612032155828695,27,"HINDU","2","Ever Married","0","3"
"5142",87,11,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",3,2,"HINDU","Brahman/Chhetri","NO","None",0.606782008621907,"50+","Male",53,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.612032155828695,25,"HINDU","1","Ever Married","3+","2"
"5143",87,11,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",3,2,"HINDU","Brahman/Chhetri","NO","None",0.606782008621907,"50+","Male",53,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.612032155828695,21,"HINDU","1","Ever Married","3+","2"
"5144",87,12,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",2,5,"HINDU","Tarai/Madhesi Other Castes","YES","Basic (Gr 1-8)",0.606782008621907,"50+","Male",52,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",0,"Currently married/in union","None",0.612032155828695,32,"HINDU","0","Ever Married","2","4+"
"5145",87,12,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",2,5,"HINDU","Tarai/Madhesi Other Castes","YES","Basic (Gr 1-8)",0.606782008621907,"50+","Male",52,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",0,"Currently married/in union","None",0.612032155828695,27,"HINDU","0","Ever Married","2","4+"
"5146",87,12,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",2,5,"HINDU","Tarai/Madhesi Other Castes","YES","Basic (Gr 1-8)",0.606782008621907,"50+","Male",52,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.612032155828695,21,"HINDU","0","Ever Married","2","4+"
"5147",87,15,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",0,0,"HINDU","Tarai/Madhesi Other Castes","YES","Secondary (Gr 9-12)",0.535268414748611,"25-49","Male",46,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.539899794606027,40,"HINDU","0","Ever Married","0","0"
"5148",87,16,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Middle",0,1,"ISLAM","Muslim","NO RESPONSE","None",0.535268414748611,"50+","Male",69,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",1,"Currently married/in union","None",0.539899794606027,30,"ISLAM","1","Ever Married","0","1"
"5149",87,17,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Fourth",0,2,"HINDU","Tarai/Madhesi Other Castes","NO","None",0.535268414748611,"25-49","Male",45,"NO","NO","NO","NO","NO","NO","NO","NO","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",0.539899794606027,18,"HINDU",NA,"Never Married","0","2"
"5150",87,18,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Fourth",0,2,"HINDU","Tarai/Madhesi Other Castes","NO","None",0.535268414748611,"50+","Male",67,"NO","NO","NO","NO","NO","NO","NO","NO","20-24","COMPLETED",NA,"Formerly married/in union","Secondary (Gr 9-12)",0.539899794606027,20,"HINDU",NA,"Ever Married","0","2"
"5151",87,18,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Fourth",0,2,"HINDU","Tarai/Madhesi Other Castes","NO","None",0.535268414748611,"50+","Male",67,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.539899794606027,16,"HINDU",NA,"Never Married","0","2"
"5152",87,19,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,0,"HINDU","Tarai/Madhesi Other Castes","YES","Basic (Gr 1-8)",0.535268414748611,"50+","Male",65,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Currently married/in union","Secondary (Gr 9-12)",0.539899794606027,18,"HINDU",NA,"Ever Married","0","0"
"5153",87,2,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",1,2,"HINDU","Tarai/Madhesi Other Castes","NO","None",0.606782008621907,"50+","Male",72,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",1,"Currently married/in union","None",0.612032155828695,45,"HINDU","1","Ever Married","1","2"
"5154",87,20,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",0,2,"HINDU","Tarai/Madhesi Other Castes","NO","None",0.535268414748611,"25-49","Female",35,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",2,"Currently married/in union","None",0.539899794606027,35,"HINDU","2","Ever Married","0","2"
"5155",87,21,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,2,"HINDU","Tarai/Madhesi Other Castes","YES","Secondary (Gr 9-12)",0.535268414748611,"25-49","Male",42,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.539899794606027,39,"HINDU","0","Ever Married","0","2"
"5156",87,22,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",0,4,"HINDU","Tarai/Madhesi Other Castes","NO","None",0.535268414748611,"25-49","Female",40,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",3,"Currently married/in union","None",0.539899794606027,40,"HINDU","More than 2","Ever Married","0","4+"
"5157",87,22,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",0,4,"HINDU","Tarai/Madhesi Other Castes","NO","None",0.535268414748611,"25-49","Female",40,"NO","NO","NO","NO","NO","NO","NO","NO","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.539899794606027,16,"HINDU",NA,"Never Married","0","4+"
"5158",87,22,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",0,4,"HINDU","Tarai/Madhesi Other Castes","NO","None",0.535268414748611,"25-49","Female",40,"NO","NO","NO","NO","NO","NO","NO","NO","15-19","COMPLETED",NA,"Currently married/in union","Basic (Gr 1-8)",0.539899794606027,16,"HINDU",NA,"Ever Married","0","4+"
"5159",87,23,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,2,"HINDU","Tarai/Madhesi Other Castes","NO","None",0.535268414748611,"25-49","Female",38,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",0,"Currently married/in union","None",0.539899794606027,38,"HINDU","0","Ever Married","0","2"
"5160",87,24,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",0,1,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.535268414748611,"25-49","Male",49,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.539899794606027,17,"HINDU",NA,"Never Married","0","1"
"5161",87,25,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,3,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.535268414748611,"25-49","Female",45,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",2,"Currently married/in union","None",0.539899794606027,45,"HINDU","2","Ever Married","0","3"
"5162",87,4,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,1,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.606782008621907,"25-49","Female",45,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",1,"Currently married/in union","None",0.612032155828695,45,"HINDU","1","Ever Married","0","1"
"5163",87,5,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,3,"ISLAM","Muslim","YES","None",0.606782008621907,"50+","Male",70,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",1,"Currently married/in union","None",0.612032155828695,30,"ISLAM","1","Ever Married","0","3"
"5164",87,7,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",0,1,"HINDU","Dalits","NO","None",0.606782008621907,"50+","Male",60,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.612032155828695,16,"HINDU",NA,"Never Married","0","1"
"5165",87,8,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",0,1,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.606782008621907,"50+","Male",59,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",0,"Currently married/in union","None",0.612032155828695,25,"HINDU","0","Ever Married","0","1"
"5166",88,1,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",2,1,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.647801710735378,"50+","Male",56,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.653406778607931,25,"HINDU","0","Ever Married","2","1"
"5167",88,1,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",2,1,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.647801710735378,"50+","Male",56,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.653406778607931,24,"HINDU","1","Ever Married","2","1"
"5168",88,11,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Middle",0,1,"HINDU","Muslim","YES","None",0.647801710735378,"50+","Male",54,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",0.653406778607931,18,"HINDU",NA,"Never Married","0","1"
"5169",88,13,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",1,1,"HINDU","Tarai/Madhesi Other Castes","NO","Basic (Gr 1-8)",0.647801710735378,"25-49","Male",25,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.653406778607931,20,"HINDU","1","Ever Married","1","1"
"5170",88,14,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,0,"HINDU","Tarai/Madhesi Other Castes","NO","None",0.675793142680734,"25-49","Male",47,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",0,"Currently married/in union","None",0.681640404844076,40,"HINDU","0","Ever Married","0","0"
"5171",88,17,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Fourth",0,1,"HINDU","Janajati","YES","None",0.675793142680734,"25-49","Female",36,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",1,"Currently married/in union","None",0.681640404844076,36,"HINDU","1","Ever Married","0","1"
"5172",88,17,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Fourth",0,1,"HINDU","Janajati","YES","None",0.675793142680734,"25-49","Female",36,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.681640404844076,16,"HINDU",NA,"Never Married","0","1"
"5173",88,19,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Fourth",0,1,"ISLAM","Muslim","YES","None",0.675793142680734,"50+","Male",58,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.681640404844076,21,"ISLAM","1","Ever Married","0","1"
"5174",88,19,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Fourth",0,1,"ISLAM","Muslim","YES","None",0.675793142680734,"50+","Male",58,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Currently married/in union","Basic (Gr 1-8)",0.681640404844076,19,"ISLAM",NA,"Ever Married","0","1"
"5175",88,2,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",2,0,"HINDU","Other","YES","None",0.647801710735378,"50+","Male",60,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.653406778607931,29,"HINDU","1","Ever Married","2","0"
"5176",88,20,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,0,"HINDU","Tarai/Madhesi Other Castes","YES","Secondary (Gr 9-12)",0.675793142680734,"25-49","Male",31,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",NA,"Currently married/in union","None",0.681640404844076,25,"HINDU",NA,"Ever Married","0","0"
"5177",88,21,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,2,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.675793142680734,"25-49","Female",36,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",0,"Currently married/in union","None",0.681640404844076,36,"HINDU","0","Ever Married","0","2"
"5178",88,22,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,0,"HINDU","Tarai/Madhesi Other Castes","NO","Higher",0.675793142680734,"25-49","Male",28,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",NA,"Currently married/in union","Secondary (Gr 9-12)",0.681640404844076,21,"HINDU",NA,"Ever Married","0","0"
"5179",88,23,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,0,"HINDU","Tarai/Madhesi Other Castes","YES","Secondary (Gr 9-12)",0.675793142680734,"50+","Male",56,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",NA,"Currently married/in union","Secondary (Gr 9-12)",0.681640404844076,23,"HINDU",NA,"Ever Married","0","0"
"5180",88,25,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",0,3,"HINDU","Tarai/Madhesi Other Castes","YES","Secondary (Gr 9-12)",0.675793142680734,"25-49","Female",35,"NO","NO","NO","NO","NO","NO","NO","NO","35-39","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.681640404844076,35,"HINDU","1","Ever Married","0","3"
"5181",88,25,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",0,3,"HINDU","Tarai/Madhesi Other Castes","YES","Secondary (Gr 9-12)",0.675793142680734,"25-49","Female",35,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.681640404844076,15,"HINDU",NA,"Never Married","0","3"
"5182",88,3,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",0,3,"HINDU","Tarai/Madhesi Other Castes","YES","Secondary (Gr 9-12)",0.647801710735378,"25-49","Male",37,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",1,"Currently married/in union","None",0.653406778607931,35,"HINDU","1","Ever Married","0","3"
"5183",88,4,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Fourth",0,0,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.647801710735378,"25-49","Female",29,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",NA,"Currently married/in union","None",0.653406778607931,29,"HINDU",NA,"Ever Married","0","0"
"5184",88,4,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Fourth",0,0,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.647801710735378,"25-49","Female",29,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Currently married/in union","Basic (Gr 1-8)",0.653406778607931,18,"HINDU",NA,"Ever Married","0","0"
"5185",88,7,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",0,2,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.647801710735378,"50+","Male",67,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",0,"Currently married/in union","None",0.653406778607931,41,"HINDU","0","Ever Married","0","2"
"5186",88,8,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",0,3,"HINDU","Tarai/Madhesi Other Castes","NO","None",0.647801710735378,"50+","Male",78,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",0,"Currently married/in union","None",0.653406778607931,35,"HINDU","0","Ever Married","0","3"
"5187",89,10,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",1,1,"HINDU","Tarai/Madhesi Other Castes","YES","Higher",0.584169014511774,"25-49","Male",28,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.589223504058682,25,"HINDU","1","Ever Married","1","1"
"5188",89,11,"RURAL","PROVINCE NO. 2",5,"Province 2 Rural","Richest",3,7,"ISLAM","Muslim","YES","None",0.584169014511774,"50+","Male",70,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",1,"Currently married/in union","None",0.589223504058682,45,"ISLAM","1","Ever Married","3+","4+"
"5189",89,11,"RURAL","PROVINCE NO. 2",5,"Province 2 Rural","Richest",3,7,"ISLAM","Muslim","YES","None",0.584169014511774,"50+","Male",70,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",1,"Currently married/in union","None",0.589223504058682,32,"ISLAM","1","Ever Married","3+","4+"
"5190",89,11,"RURAL","PROVINCE NO. 2",5,"Province 2 Rural","Richest",3,7,"ISLAM","Muslim","YES","None",0.584169014511774,"50+","Male",70,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.589223504058682,20,"ISLAM","0","Ever Married","3+","4+"
"5191",89,11,"RURAL","PROVINCE NO. 2",5,"Province 2 Rural","Richest",3,7,"ISLAM","Muslim","YES","None",0.584169014511774,"50+","Male",70,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",2,"Currently married/in union","None",0.589223504058682,26,"ISLAM","2","Ever Married","3+","4+"
"5192",89,11,"RURAL","PROVINCE NO. 2",5,"Province 2 Rural","Richest",3,7,"ISLAM","Muslim","YES","None",0.584169014511774,"50+","Male",70,"NO","NO","NO","NO","NO","NO","NO","NO","15-19","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.589223504058682,19,"ISLAM","1","Ever Married","3+","4+"
"5193",89,12,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",2,1,"ISLAM","Muslim","NO","None",0.584169014511774,"20-24","Female",22,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",0,"Currently married/in union","None",0.589223504058682,22,"ISLAM","0","Ever Married","2","1"
"5194",89,13,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",2,0,"JAIN","Tarai/Madhesi Other Castes","YES","None",0.584169014511774,"50+","Female",51,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.589223504058682,28,"OTHER","1","Ever Married","2","0"
"5195",89,15,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",0,2,"HINDU","Tarai/Madhesi Other Castes","NO","None",0.556907793834558,"25-49","Female",39,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",2,"Currently married/in union","None",0.56172640720261,39,"HINDU","2","Ever Married","0","2"
"5196",89,16,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Middle",0,0,"HINDU","Tarai/Madhesi Other Castes","NO","None",0.556907793834558,"50+","Male",52,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Currently married/in union","None",0.56172640720261,19,"HINDU",NA,"Ever Married","0","0"
"5197",89,17,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",0,3,"HINDU","Muslim","NO","None",0.556907793834558,"25-49","Female",28,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","None",0.56172640720261,28,"HINDU","1","Ever Married","0","3"
"5198",89,2,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",1,2,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.584169014511774,"25-49","Male",32,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","None",0.589223504058682,29,"HINDU","1","Ever Married","1","2"
"5199",89,20,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",0,5,"HINDU","Tarai/Madhesi Other Castes","YES","Basic (Gr 1-8)",0.556907793834558,"25-49","Male",45,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",2,"Currently married/in union","None",0.56172640720261,39,"HINDU","2","Ever Married","0","4+"
"5200",89,20,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",0,5,"HINDU","Tarai/Madhesi Other Castes","YES","Basic (Gr 1-8)",0.556907793834558,"25-49","Male",45,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.56172640720261,16,"HINDU",NA,"Never Married","0","4+"
"5201",89,22,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",1,1,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.556907793834558,"25-49","Male",45,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",NA,"Currently married/in union","None",0.56172640720261,42,"HINDU",NA,"Ever Married","1","1"
"5202",89,22,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",1,1,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.556907793834558,"25-49","Male",45,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.56172640720261,23,"HINDU","1","Ever Married","1","1"
"5203",89,24,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,0,"ISLAM","Muslim","YES","None",0.556907793834558,"25-49","Female",35,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",NA,"Formerly married/in union","None",0.56172640720261,35,"ISLAM",NA,"Ever Married","0","0"
"5204",89,25,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,1,"ISLAM","Muslim","YES","Basic (Gr 1-8)",0.556907793834558,"50+","Male",50,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",0,"Currently married/in union","None",0.56172640720261,46,"ISLAM","0","Ever Married","0","1"
"5205",89,4,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",0,5,"ISLAM","Muslim","YES","None",0.584169014511774,"50+","Female",67,"NO","NO","NO","NO","NO","NO","NO","NO","35-39","COMPLETED",3,"Currently married/in union","None",0.589223504058682,37,"ISLAM","More than 2","Ever Married","0","4+"
"5206",89,5,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",1,5,"ISLAM","Muslim","YES","Basic (Gr 1-8)",0.584169014511774,"50+","Male",50,"NO","NO","NO","NO","NO","NO","NO","NO","20-24","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.589223504058682,22,"ISLAM","1","Ever Married","1","4+"
"5207",89,6,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",1,0,"ISLAM","Muslim","YES","None",0.584169014511774,"25-49","Female",41,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",0,"Currently married/in union","None",0.589223504058682,41,"ISLAM","0","Ever Married","1","0"
"5208",89,6,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",1,0,"ISLAM","Muslim","YES","None",0.584169014511774,"25-49","Female",41,"NO","NO","NO","NO","NO","NO","YES","YES","15-19","COMPLETED",NA,"Currently married/in union","Basic (Gr 1-8)",0.589223504058682,18,"ISLAM",NA,"Ever Married","1","0"
"5209",89,6,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",1,0,"ISLAM","Muslim","YES","None",0.584169014511774,"25-49","Female",41,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",0,"Currently married/in union","None",0.589223504058682,18,"ISLAM","0","Ever Married","1","0"
"5210",89,7,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",3,0,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.584169014511774,"25-49","Female",47,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",0,"Formerly married/in union","None",0.589223504058682,47,"HINDU","0","Ever Married","3+","0"
"5211",89,7,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",3,0,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.584169014511774,"25-49","Female",47,"NO","NO","NO","NO","NO","NO","NO","NO","20-24","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.589223504058682,24,"HINDU","1","Ever Married","3+","0"
"5212",89,8,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",4,5,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.584169014511774,"50+","Female",67,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",2,"Currently married/in union","None",0.589223504058682,42,"HINDU","2","Ever Married","3+","4+"
"5213",89,9,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",1,3,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.584169014511774,"50+","Male",80,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",4,"Currently married/in union","Secondary (Gr 9-12)",0.589223504058682,46,"HINDU","More than 2","Ever Married","1","3"
"5214",89,9,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",1,3,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.584169014511774,"50+","Male",80,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.589223504058682,18,"HINDU",NA,"Never Married","1","3"
"5215",9,1,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",2,1,"HINDU","Janajati","YES","Secondary (Gr 9-12)",0.621500168724413,"25-49","Male",47,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",2,"Currently married/in union","Basic (Gr 1-8)",0.628878843143595,25,"HINDU","2","Ever Married","2","1"
"5216",9,10,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",1,0,"HINDU","Janajati","YES","Basic (Gr 1-8)",0.621500168724413,"50+","Male",74,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.628878843143595,19,"HINDU","1","Ever Married","1","0"
"5217",9,11,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",1,0,"HINDU","Janajati","YES","Secondary (Gr 9-12)",0.621500168724413,"20-24","Male",24,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.628878843143595,18,"HINDU","1","Ever Married","1","0"
"5218",9,12,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",0,0,"KIRAT","Janajati","YES","Basic (Gr 1-8)",0.621500168724413,"50+","Male",51,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",0,"Currently married/in union","None",0.628878843143595,49,"OTHER","0","Ever Married","0","0"
