"","HH1","HH2","HH6","HH7","HH49","stratum","windex5r","HH51","HH52","HC1A","EthnicityGroup","HC15","helevel1","hhweight","HHAGEx","HHSEX","HHAGE","UN16AA","UN16AB","UN16AC","UN16AD","UN16AE","UN16AF","UN16AG","UN16AH","WAGE","WM17","CM4","MSTATUS","welevel1","wmweight","WB4","HC1A_combined","CM4_grouped","MSTATUS_grouped","HH51_grouped","HH52_grouped"
"5154",89,11,"RURAL","PROVINCE NO. 2",5,"Province 2 Rural","Richest",3,7,"ISLAM","Muslim","YES","None",0.584169014511774,"50 plus","Male",70,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",1,"Currently married/in union","None",0.589223504058682,32,"ISLAM","1","Ever Married","more than 3","more than 4"
"5155",89,11,"RURAL","PROVINCE NO. 2",5,"Province 2 Rural","Richest",3,7,"ISLAM","Muslim","YES","None",0.584169014511774,"50 plus","Male",70,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.589223504058682,20,"ISLAM","0","Ever Married","more than 3","more than 4"
"5156",89,11,"RURAL","PROVINCE NO. 2",5,"Province 2 Rural","Richest",3,7,"ISLAM","Muslim","YES","None",0.584169014511774,"50 plus","Male",70,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",1,"Currently married/in union","None",0.589223504058682,45,"ISLAM","1","Ever Married","more than 3","more than 4"
"5157",89,11,"RURAL","PROVINCE NO. 2",5,"Province 2 Rural","Richest",3,7,"ISLAM","Muslim","YES","None",0.584169014511774,"50 plus","Male",70,"NO","NO","NO","NO","NO","NO","NO","NO","15-19","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.589223504058682,19,"ISLAM","1","Ever Married","more than 3","more than 4"
"5158",89,12,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",2,1,"ISLAM","Muslim","NO","None",0.584169014511774,"20-24","Female",22,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",0,"Currently married/in union","None",0.589223504058682,22,"ISLAM","0","Ever Married","2","1"
"5159",89,13,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",2,0,"JAIN","Tarai or Madhesi Other Castes","YES","None",0.584169014511774,"50 plus","Female",51,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.589223504058682,28,"OTHER","1","Ever Married","2","0"
"5160",89,15,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",0,2,"HINDU","Tarai or Madhesi Other Castes","NO","None",0.556907793834558,"25-49","Female",39,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",2,"Currently married/in union","None",0.56172640720261,39,"HINDU","2","Ever Married","0","2"
"5161",89,16,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Middle",0,0,"HINDU","Tarai or Madhesi Other Castes","NO","None",0.556907793834558,"50 plus","Male",52,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Currently married/in union","None",0.56172640720261,19,"HINDU",NA,"Ever Married","0","0"
"5162",89,17,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",0,3,"HINDU","Muslim","NO","None",0.556907793834558,"25-49","Female",28,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","None",0.56172640720261,28,"HINDU","1","Ever Married","0","3"
"5163",89,2,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",1,2,"HINDU","Tarai or Madhesi Other Castes","YES","None",0.584169014511774,"25-49","Male",32,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","None",0.589223504058682,29,"HINDU","1","Ever Married","1","2"
"5164",89,20,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",0,5,"HINDU","Tarai or Madhesi Other Castes","YES","Basic (Gr 1-8)",0.556907793834558,"25-49","Male",45,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.56172640720261,16,"HINDU",NA,"Never Married","0","more than 4"
"5165",89,20,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",0,5,"HINDU","Tarai or Madhesi Other Castes","YES","Basic (Gr 1-8)",0.556907793834558,"25-49","Male",45,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",2,"Currently married/in union","None",0.56172640720261,39,"HINDU","2","Ever Married","0","more than 4"
"5166",89,22,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",1,1,"HINDU","Tarai or Madhesi Other Castes","YES","None",0.556907793834558,"25-49","Male",45,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",NA,"Currently married/in union","None",0.56172640720261,42,"HINDU",NA,"Ever Married","1","1"
"5167",89,22,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",1,1,"HINDU","Tarai or Madhesi Other Castes","YES","None",0.556907793834558,"25-49","Male",45,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.56172640720261,23,"HINDU","1","Ever Married","1","1"
"5168",89,24,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,0,"ISLAM","Muslim","YES","None",0.556907793834558,"25-49","Female",35,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",NA,"Formerly married/in union","None",0.56172640720261,35,"ISLAM",NA,"Ever Married","0","0"
"5169",89,25,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,1,"ISLAM","Muslim","YES","Basic (Gr 1-8)",0.556907793834558,"50 plus","Male",50,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",0,"Currently married/in union","None",0.56172640720261,46,"ISLAM","0","Ever Married","0","1"
"5170",89,4,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",0,5,"ISLAM","Muslim","YES","None",0.584169014511774,"50 plus","Female",67,"NO","NO","NO","NO","NO","NO","NO","NO","35-39","COMPLETED",3,"Currently married/in union","None",0.589223504058682,37,"ISLAM","More than 2","Ever Married","0","more than 4"
"5171",89,5,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",1,5,"ISLAM","Muslim","YES","Basic (Gr 1-8)",0.584169014511774,"50 plus","Male",50,"NO","NO","NO","NO","NO","NO","NO","NO","20-24","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.589223504058682,22,"ISLAM","1","Ever Married","1","more than 4"
"5172",89,6,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",1,0,"ISLAM","Muslim","YES","None",0.584169014511774,"25-49","Female",41,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",0,"Currently married/in union","None",0.589223504058682,18,"ISLAM","0","Ever Married","1","0"
"5173",89,6,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",1,0,"ISLAM","Muslim","YES","None",0.584169014511774,"25-49","Female",41,"NO","NO","NO","NO","NO","NO","YES","YES","15-19","COMPLETED",NA,"Currently married/in union","Basic (Gr 1-8)",0.589223504058682,18,"ISLAM",NA,"Ever Married","1","0"
"5174",89,6,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",1,0,"ISLAM","Muslim","YES","None",0.584169014511774,"25-49","Female",41,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",0,"Currently married/in union","None",0.589223504058682,41,"ISLAM","0","Ever Married","1","0"
"5175",89,7,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",3,0,"HINDU","Tarai or Madhesi Other Castes","YES","None",0.584169014511774,"25-49","Female",47,"NO","NO","NO","NO","NO","NO","NO","NO","20-24","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.589223504058682,24,"HINDU","1","Ever Married","more than 3","0"
"5176",89,7,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",3,0,"HINDU","Tarai or Madhesi Other Castes","YES","None",0.584169014511774,"25-49","Female",47,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",0,"Formerly married/in union","None",0.589223504058682,47,"HINDU","0","Ever Married","more than 3","0"
"5177",89,8,"RURAL","PROVINCE NO. 2",3,"Province 2 Rural","Richest",4,5,"HINDU","Tarai or Madhesi Other Castes","YES","None",0.584169014511774,"50 plus","Female",67,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",2,"Currently married/in union","None",0.589223504058682,42,"HINDU","2","Ever Married","more than 3","more than 4"
"5178",89,9,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",1,3,"HINDU","Tarai or Madhesi Other Castes","YES","None",0.584169014511774,"50 plus","Male",80,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.589223504058682,18,"HINDU",NA,"Never Married","1","3"
"5179",89,9,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",1,3,"HINDU","Tarai or Madhesi Other Castes","YES","None",0.584169014511774,"50 plus","Male",80,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",4,"Currently married/in union","Secondary (Gr 9-12)",0.589223504058682,46,"HINDU","More than 2","Ever Married","1","3"
"5180",9,1,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",2,1,"HINDU","Janajati","YES","Secondary (Gr 9-12)",0.621500168724413,"25-49","Male",47,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",2,"Currently married/in union","Basic (Gr 1-8)",0.628878843143595,25,"HINDU","2","Ever Married","2","1"
"5181",9,10,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",1,0,"HINDU","Janajati","YES","Basic (Gr 1-8)",0.621500168724413,"50 plus","Male",74,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.628878843143595,19,"HINDU","1","Ever Married","1","0"
"5182",9,11,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",1,0,"HINDU","Janajati","YES","Secondary (Gr 9-12)",0.621500168724413,"20-24","Male",24,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.628878843143595,18,"HINDU","1","Ever Married","1","0"
"5183",9,12,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",0,0,"KIRAT","Janajati","YES","Basic (Gr 1-8)",0.621500168724413,"50 plus","Male",51,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",0,"Currently married/in union","None",0.628878843143595,49,"OTHER","0","Ever Married","0","0"
"5184",9,13,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",2,1,"HINDU","Janajati","YES","Basic (Gr 1-8)",0.621500168724413,"25-49","Male",29,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",3,"Currently married/in union","Basic (Gr 1-8)",0.628878843143595,25,"HINDU","More than 2","Ever Married","2","1"
"5185",9,15,"RURAL","PROVINCE NO. 1",4,"Province 1 Rural","Poorest",0,4,"HINDU","Janajati","YES","None",1.28142642314953,"25-49","Male",44,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.29663998035252,18,"HINDU",NA,"Never Married","0","more than 4"
"5186",9,15,"RURAL","PROVINCE NO. 1",4,"Province 1 Rural","Poorest",0,4,"HINDU","Janajati","YES","None",1.28142642314953,"25-49","Male",44,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",1.29663998035252,16,"HINDU",NA,"Never Married","0","more than 4"
"5187",9,15,"RURAL","PROVINCE NO. 1",4,"Province 1 Rural","Poorest",0,4,"HINDU","Janajati","YES","None",1.28142642314953,"25-49","Male",44,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",1.29663998035252,15,"HINDU",NA,"Never Married","0","more than 4"
"5188",9,15,"RURAL","PROVINCE NO. 1",4,"Province 1 Rural","Poorest",0,4,"HINDU","Janajati","YES","None",1.28142642314953,"25-49","Male",44,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",4,"Currently married/in union","None",1.29663998035252,44,"HINDU","More than 2","Ever Married","0","more than 4"
"5189",9,16,"RURAL","PROVINCE NO. 1",6,"Province 1 Rural","Poorest",1,2,"HINDU","Janajati","YES","Basic (Gr 1-8)",1.28142642314953,"50 plus","Male",56,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",1.29663998035252,15,"HINDU",NA,"Never Married","1","2"
"5190",9,16,"RURAL","PROVINCE NO. 1",6,"Province 1 Rural","Poorest",1,2,"HINDU","Janajati","YES","Basic (Gr 1-8)",1.28142642314953,"50 plus","Male",56,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.29663998035252,19,"HINDU",NA,"Never Married","1","2"
"5191",9,16,"RURAL","PROVINCE NO. 1",6,"Province 1 Rural","Poorest",1,2,"HINDU","Janajati","YES","Basic (Gr 1-8)",1.28142642314953,"50 plus","Male",56,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.29663998035252,17,"HINDU",NA,"Never Married","1","2"
"5192",9,16,"RURAL","PROVINCE NO. 1",6,"Province 1 Rural","Poorest",1,2,"HINDU","Janajati","YES","Basic (Gr 1-8)",1.28142642314953,"50 plus","Male",56,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",1.29663998035252,21,"HINDU","1","Ever Married","1","2"
"5193",9,16,"RURAL","PROVINCE NO. 1",6,"Province 1 Rural","Poorest",1,2,"HINDU","Janajati","YES","Basic (Gr 1-8)",1.28142642314953,"50 plus","Male",56,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.29663998035252,25,"HINDU",NA,"Never Married","1","2"
"5194",9,2,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",1,0,"KIRAT","Janajati","YES","Secondary (Gr 9-12)",0.621500168724413,"25-49","Male",29,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.628878843143595,23,"OTHER","1","Ever Married","1","0"
"5195",9,20,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",0,3,"KIRAT","Janajati","YES","Basic (Gr 1-8)",1.28142642314953,"25-49","Male",36,"NO","NO","NO","YES","YES","NO","NO","YES","30-34","COMPLETED",1,"Currently married/in union","None",1.29663998035252,33,"OTHER","1","Ever Married","0","3"
"5196",9,22,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",0,2,"KIRAT","Janajati","YES","Secondary (Gr 9-12)",1.28142642314953,"15-19","Male",19,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Currently married/in union","Secondary (Gr 9-12)",1.29663998035252,17,"OTHER",NA,"Ever Married","0","2"
"5197",9,23,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Poorest",0,1,"KIRAT","Janajati","YES","Basic (Gr 1-8)",1.28142642314953,"50 plus","Male",57,"NO","NO","NO","NO","NO","NO","NO","NO","20-24","COMPLETED",NA,"Currently married/in union","Secondary (Gr 9-12)",1.29663998035252,20,"OTHER",NA,"Ever Married","0","1"
"5198",9,23,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Poorest",0,1,"KIRAT","Janajati","YES","Basic (Gr 1-8)",1.28142642314953,"50 plus","Male",57,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",1.29663998035252,16,"OTHER",NA,"Never Married","0","1"
"5199",9,24,"RURAL","PROVINCE NO. 1",3,"Province 1 Rural","Poorest",1,2,"HINDU","Dalits","YES","Secondary (Gr 9-12)",1.28142642314953,"50 plus","Male",58,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.29663998035252,17,"HINDU",NA,"Never Married","1","2"
"5200",9,24,"RURAL","PROVINCE NO. 1",3,"Province 1 Rural","Poorest",1,2,"HINDU","Dalits","YES","Secondary (Gr 9-12)",1.28142642314953,"50 plus","Male",58,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.29663998035252,15,"HINDU",NA,"Never Married","1","2"
"5201",9,24,"RURAL","PROVINCE NO. 1",3,"Province 1 Rural","Poorest",1,2,"HINDU","Dalits","YES","Secondary (Gr 9-12)",1.28142642314953,"50 plus","Male",58,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",1.29663998035252,19,"HINDU","1","Ever Married","1","2"
"5202",9,25,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",0,3,"HINDU","Janajati","YES","Secondary (Gr 9-12)",1.28142642314953,"25-49","Male",40,"NO","YES","NO","YES","NO","NO","NO","YES","35-39","COMPLETED",2,"Currently married/in union","None",1.29663998035252,39,"HINDU","2","Ever Married","0","3"
"5203",9,4,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",1,2,"HINDU","Janajati","YES","None",0.621500168724413,"50 plus","Male",71,"NO","NO","NO","YES","YES","NO","NO","YES","15-19","COMPLETED",NA,"Currently married/in union","Secondary (Gr 9-12)",0.628878843143595,16,"HINDU",NA,"Ever Married","1","2"
"5204",9,5,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",2,0,"HINDU","Janajati","YES","Basic (Gr 1-8)",0.621500168724413,"25-49","Male",49,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","None",0.628878843143595,25,"HINDU","1","Ever Married","2","0"
"5205",9,6,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",2,2,"KIRAT","Janajati","YES","Secondary (Gr 9-12)",0.621500168724413,"25-49","Male",31,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","None",0.628878843143595,27,"OTHER","1","Ever Married","2","2"
"5206",9,7,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Poorest",1,6,"HINDU","Janajati","YES","Basic (Gr 1-8)",0.621500168724413,"25-49","Male",39,"NO","NO","NO","YES","YES","NO","YES","YES","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",0.628878843143595,15,"HINDU",NA,"Never Married","1","more than 4"
"5207",9,7,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Poorest",1,6,"HINDU","Janajati","YES","Basic (Gr 1-8)",0.621500168724413,"25-49","Male",39,"NO","NO","NO","YES","YES","NO","NO","YES","35-39","COMPLETED",2,"Currently married/in union","None",0.628878843143595,35,"HINDU","2","Ever Married","1","more than 4"
"5208",9,8,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",0,4,"HINDU","Janajati","YES","Basic (Gr 1-8)",0.621500168724413,"50 plus","Male",53,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.628878843143595,17,"HINDU",NA,"Never Married","0","more than 4"
"5209",9,9,"RURAL","PROVINCE NO. 1",3,"Province 1 Rural","Poorest",1,3,"HINDU","Janajati","YES","None",0.621500168724413,"25-49","Female",39,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.628878843143595,16,"HINDU",NA,"Never Married","1","3"
"5210",9,9,"RURAL","PROVINCE NO. 1",3,"Province 1 Rural","Poorest",1,3,"HINDU","Janajati","YES","None",0.621500168724413,"25-49","Female",39,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",2,"Currently married/in union","None",0.628878843143595,39,"HINDU","2","Ever Married","1","3"
"5211",90,11,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,3,"HINDU","Brahman or Chhetri","YES","Secondary (Gr 9-12)",0.451826299719726,"50 plus","Male",76,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",3,"Currently married/in union","None",0.455735701369281,25,"HINDU","More than 2","Ever Married","0","3"
"5212",90,12,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",0,1,"HINDU","Brahman or Chhetri","YES","Basic (Gr 1-8)",0.451826299719726,"25-49","Female",45,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.455735701369281,45,"HINDU","1","Ever Married","0","1"
"5213",90,12,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",0,1,"HINDU","Brahman or Chhetri","YES","Basic (Gr 1-8)",0.451826299719726,"25-49","Female",45,"NO","NO","NO","YES","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.455735701369281,15,"HINDU",NA,"Never Married","0","1"
"5214",90,17,"RURAL","PROVINCE NO. 2",4,"Province 2 Rural","Richest",0,0,"HINDU","Brahman or Chhetri","YES","Basic (Gr 1-8)",1.09488609910153,"50 plus","Male",68,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.10435953950232,21,"HINDU",NA,"Never Married","0","0"
"5215",90,17,"RURAL","PROVINCE NO. 2",4,"Province 2 Rural","Richest",0,0,"HINDU","Brahman or Chhetri","YES","Basic (Gr 1-8)",1.09488609910153,"50 plus","Male",68,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.10435953950232,18,"HINDU",NA,"Never Married","0","0"
"5216",90,17,"RURAL","PROVINCE NO. 2",4,"Province 2 Rural","Richest",0,0,"HINDU","Brahman or Chhetri","YES","Basic (Gr 1-8)",1.09488609910153,"50 plus","Male",68,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",NA,"Currently married/in union","Secondary (Gr 9-12)",1.10435953950232,20,"HINDU",NA,"Ever Married","0","0"
"5217",90,17,"RURAL","PROVINCE NO. 2",4,"Province 2 Rural","Richest",0,0,"HINDU","Brahman or Chhetri","YES","Basic (Gr 1-8)",1.09488609910153,"50 plus","Male",68,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",2,"Currently married/in union","Secondary (Gr 9-12)",1.10435953950232,45,"HINDU","2","Ever Married","0","0"
"5218",90,21,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",0,1,"HINDU","Brahman or Chhetri","NO","Basic (Gr 1-8)",1.09488609910153,"25-49","Male",49,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.10435953950232,15,"HINDU",NA,"Never Married","0","1"
"5219",90,21,"RURAL","PROVINCE NO. 2",2,"Province 2 Rural","Richest",0,1,"HINDU","Brahman or Chhetri","NO","Basic (Gr 1-8)",1.09488609910153,"25-49","Male",49,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",1,"Currently married/in union","None",1.10435953950232,40,"HINDU","1","Ever Married","0","1"
"5220",90,24,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",0,3,"HINDU","Brahman or Chhetri","YES","None",1.09488609910153,"50 plus","Male",53,"NO","NO","NO","YES","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",1.10435953950232,16,"HINDU",NA,"Never Married","0","3"
"5221",90,5,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",1,1,"HINDU","Brahman or Chhetri","YES","Higher",0.451826299719726,"25-49","Male",29,"NO","YES","NO","YES","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.455735701369281,25,"HINDU","1","Ever Married","1","1"
"5222",90,6,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",2,1,"HINDU","Brahman or Chhetri","YES","Secondary (Gr 9-12)",0.451826299719726,"25-49","Male",35,"NO","YES","NO","YES","NO","NO","NO","YES","20-24","COMPLETED",2,"Currently married/in union","Basic (Gr 1-8)",0.455735701369281,24,"HINDU","2","Ever Married","2","1"
"5223",90,7,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,2,"HINDU","Brahman or Chhetri","YES","Secondary (Gr 9-12)",0.451826299719726,"25-49","Male",48,"NO","YES","NO","YES","NO","NO","NO","YES","40-44","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.455735701369281,44,"HINDU","1","Ever Married","0","2"
"5224",90,8,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",1,1,"HINDU","Brahman or Chhetri","YES","Higher",0.451826299719726,"25-49","Male",38,"NO","NO","NO","YES","NO","NO","NO","YES","25-29","COMPLETED",2,"Currently married/in union","Higher",0.455735701369281,25,"HINDU","2","Ever Married","1","1"
"5225",90,9,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",1,1,"HINDU","Brahman or Chhetri","YES","Higher",0.451826299719726,"50 plus","Male",60,"NO","NO","NO","YES","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.455735701369281,25,"HINDU","1","Ever Married","1","1"
"5226",91,1,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,0,"HINDU","Brahman or Chhetri","YES","None",0.706422942291042,"50 plus","Male",62,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",NA,"Never married/in union","Higher",0.712535227073024,21,"HINDU",NA,"Never Married","0","0"
"5227",91,10,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Fourth",0,3,"HINDU","Tarai or Madhesi Other Castes","YES","Basic (Gr 1-8)",0.706422942291042,"25-49","Male",40,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",1,"Currently married/in union","None",0.712535227073024,32,"HINDU","1","Ever Married","0","3"
"5228",91,12,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",1,0,"HINDU","Tarai or Madhesi Other Castes","NO","Secondary (Gr 9-12)",0.706422942291042,"20-24","Female",21,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.712535227073024,21,"HINDU","0","Ever Married","1","0"
"5229",91,13,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,1,"HINDU","Tarai or Madhesi Other Castes","YES","Secondary (Gr 9-12)",0.706422942291042,"25-49","Male",30,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.712535227073024,23,"HINDU","0","Ever Married","0","1"
"5230",91,14,"RURAL","PROVINCE NO. 2",1,"Province 2 Rural","Richest",0,3,"HINDU","Tarai or Madhesi Other Castes","YES","Basic (Gr 1-8)",0.706422942291042,"25-49","Male",31,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.712535227073024,28,"HINDU","1","Ever Married","0","3"
