"","HH1","HH2","HH6","HH7","HH51","HH52","HC1A","HC2","HC15","HHSEX","HHAGE","helevel1","hhweight","windex5r","PSU","stratum","UN16AA","UN16AB","UN16AC","UN16AD","UN16AE","UN16AF","UN16AG","UN16AH","WAGE","WM17","MSTATUS","welevel1","wmweight","CM4","Ethnicity","HH51_grouped","HH52_grouped","HHAGEx"
"4430",469,9,"RURAL","SUDOORPASCHIM PROVINCE",0,2,"HINDU","Chhetree","YES","Male",43,"Basic (Gr 1-8)",0.566578217648998,"Middle",469,"Sudoorpaschim province Rural",0,0,0,0,0,0,0,1,"40-44","COMPLETED","Ever Married","None",0.566374902578166,0,"Brahman or Chhetri","0","2","40 to 44"
"4431",469,9,"RURAL","SUDOORPASCHIM PROVINCE",0,2,"HINDU","Chhetree","YES","Male",43,"Basic (Gr 1-8)",0.566578217648998,"Middle",469,"Sudoorpaschim province Rural",0,0,0,0,0,0,0,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",0.566374902578166,NA,"Brahman or Chhetri","0","2","40 to 44"
"4432",470,1,"RURAL","SUDOORPASCHIM PROVINCE",1,0,"HINDU","Chhetree","YES","Male",73,"None",0.338203612996633,"Second",470,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"15-19","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.338082249538967,1,"Brahman or Chhetri","1","0","70 plus"
"4433",470,10,"RURAL","SUDOORPASCHIM PROVINCE",1,0,"HINDU","Chhetree","YES","Male",30,"Secondary (Gr 9-12)",0.338203612996633,"Second",470,"Sudoorpaschim province Rural",0,1,0,1,1,0,1,1,"25-29","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.338082249538967,0,"Brahman or Chhetri","1","0","30 to 34"
"4434",470,11,"RURAL","SUDOORPASCHIM PROVINCE",2,0,"HINDU","Chhetree","YES","Male",33,"Secondary (Gr 9-12)",0.338203612996633,"Second",470,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"25-29","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.338082249538967,2,"Brahman or Chhetri","2","0","30 to 34"
"4435",470,12,"RURAL","SUDOORPASCHIM PROVINCE",1,0,"HINDU","Chhetree","YES","Male",26,"Secondary (Gr 9-12)",0.338203612996633,"Fourth",470,"Sudoorpaschim province Rural",0,1,0,1,0,0,0,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.338082249538967,1,"Brahman or Chhetri","1","0","25 to 29"
"4436",470,13,"RURAL","SUDOORPASCHIM PROVINCE",2,1,"HINDU","Chhetree","YES","Male",48,"Secondary (Gr 9-12)",0.338203612996633,"Middle",470,"Sudoorpaschim province Rural",0,1,0,1,0,0,1,1,"45-49","COMPLETED","Ever Married","None",0.338082249538967,0,"Brahman or Chhetri","2","1","45 to 49"
"4437",470,13,"RURAL","SUDOORPASCHIM PROVINCE",2,1,"HINDU","Chhetree","YES","Male",48,"Secondary (Gr 9-12)",0.338203612996633,"Middle",470,"Sudoorpaschim province Rural",0,1,0,1,0,0,0,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.338082249538967,2,"Brahman or Chhetri","2","1","45 to 49"
"4438",470,13,"RURAL","SUDOORPASCHIM PROVINCE",2,1,"HINDU","Chhetree","YES","Male",48,"Secondary (Gr 9-12)",0.338203612996633,"Middle",470,"Sudoorpaschim province Rural",0,1,0,1,0,0,0,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.338082249538967,0,"Brahman or Chhetri","2","1","45 to 49"
"4439",470,16,"RURAL","SUDOORPASCHIM PROVINCE",0,2,"HINDU","Tatma/Tatwa","YES","Male",29,"Secondary (Gr 9-12)",0.861010031420594,"Second",470,"Sudoorpaschim province Rural",0,1,0,1,1,0,1,1,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.86070106028462,1,"Dalits","0","2","25 to 29"
"4440",470,17,"RURAL","SUDOORPASCHIM PROVINCE",1,1,"HINDU","Tatma/Tatwa","YES","Male",25,"Basic (Gr 1-8)",0.861010031420594,"Middle",470,"Sudoorpaschim province Rural",1,0,0,1,1,0,1,1,"25-29","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.86070106028462,1,"Dalits","1","1","25 to 29"
"4441",470,18,"RURAL","SUDOORPASCHIM PROVINCE",0,0,"HINDU","Damai/Dholi","NO","Male",31,"Basic (Gr 1-8)",0.861010031420594,"Second",470,"Sudoorpaschim province Rural",0,1,0,1,1,0,0,1,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.86070106028462,NA,"Dalits","0","0","30 to 34"
"4442",470,2,"RURAL","SUDOORPASCHIM PROVINCE",1,1,"HINDU","Chhetree","YES","Male",33,"Secondary (Gr 9-12)",0.338203612996633,"Second",470,"Sudoorpaschim province Rural",0,1,0,1,0,0,0,1,"25-29","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.338082249538967,1,"Brahman or Chhetri","1","1","30 to 34"
"4443",470,20,"RURAL","SUDOORPASCHIM PROVINCE",0,0,"HINDU","Chhetree","YES","Male",53,"Secondary (Gr 9-12)",0.861010031420594,"Richest",470,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"45-49","COMPLETED","Ever Married","None",0.86070106028462,NA,"Brahman or Chhetri","0","0","50 to 59"
"4444",470,21,"RURAL","SUDOORPASCHIM PROVINCE",0,0,"HINDU","Chhetree","YES","Male",47,"Secondary (Gr 9-12)",0.861010031420594,"Middle",470,"Sudoorpaschim province Rural",0,1,0,1,1,0,0,1,"40-44","COMPLETED","Ever Married","Basic (Gr 1-8)",0.86070106028462,0,"Brahman or Chhetri","0","0","45 to 49"
"4445",470,22,"RURAL","SUDOORPASCHIM PROVINCE",0,0,"HINDU","Chhetree","YES","Male",31,"Basic (Gr 1-8)",0.861010031420594,"Middle",470,"Sudoorpaschim province Rural",0,1,0,1,0,0,0,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.86070106028462,NA,"Brahman or Chhetri","0","0","30 to 34"
"4446",470,24,"RURAL","SUDOORPASCHIM PROVINCE",0,1,"HINDU","Chhetree","YES","Male",47,"Secondary (Gr 9-12)",0.861010031420594,"Middle",470,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"40-44","COMPLETED","Ever Married","Basic (Gr 1-8)",0.86070106028462,0,"Brahman or Chhetri","0","1","45 to 49"
"4447",470,25,"RURAL","SUDOORPASCHIM PROVINCE",0,3,"HINDU","Chhetree","YES","Male",39,"Secondary (Gr 9-12)",0.861010031420594,"Second",470,"Sudoorpaschim province Rural",0,1,0,1,0,0,0,1,"35-39","COMPLETED","Ever Married","Basic (Gr 1-8)",0.86070106028462,2,"Brahman or Chhetri","0","3 and more","35 to 39"
"4448",470,25,"RURAL","SUDOORPASCHIM PROVINCE",0,3,"HINDU","Chhetree","YES","Male",39,"Secondary (Gr 9-12)",0.861010031420594,"Second",470,"Sudoorpaschim province Rural",0,1,0,1,0,0,0,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.86070106028462,NA,"Brahman or Chhetri","0","3 and more","35 to 39"
"4449",470,3,"RURAL","SUDOORPASCHIM PROVINCE",0,2,"HINDU","Chhetree","YES","Male",31,"Basic (Gr 1-8)",0.338203612996633,"Middle",470,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.338082249538967,0,"Brahman or Chhetri","0","2","30 to 34"
"4450",470,4,"RURAL","SUDOORPASCHIM PROVINCE",2,2,"HINDU","Chhetree","YES","Male",57,"Basic (Gr 1-8)",0.338203612996633,"Fourth",470,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.338082249538967,1,"Brahman or Chhetri","2","2","50 to 59"
"4451",470,5,"RURAL","SUDOORPASCHIM PROVINCE",1,0,"CHRISTIAN","Sarki","YES","Male",50,"Secondary (Gr 9-12)",0.338203612996633,"Fourth",470,"Sudoorpaschim province Rural",0,0,0,0,0,0,0,1,"45-49","COMPLETED","Ever Married","None",0.338082249538967,NA,"Dalits","1","0","50 to 59"
"4452",470,6,"RURAL","SUDOORPASCHIM PROVINCE",1,0,"HINDU","Lohar","YES","Male",56,"None",0.338203612996633,"Middle",470,"Sudoorpaschim province Rural",1,0,0,1,1,0,0,1,"40-44","COMPLETED","Ever Married","None",0.338082249538967,NA,"Tarai or Madhesi Other Castes","1","0","50 to 59"
"4453",470,8,"RURAL","SUDOORPASCHIM PROVINCE",2,0,"HINDU","Tatma/Tatwa","YES","Male",81,"None",0.338203612996633,"Middle",470,"Sudoorpaschim province Rural",0,1,0,1,1,0,0,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",0.338082249538967,1,"Dalits","2","0","70 plus"
"4454",471,1,"RURAL","SUDOORPASCHIM PROVINCE",2,0,"HINDU","Kami","YES","Male",56,"None",0.744369027972019,"Poorest",471,"Sudoorpaschim province Rural",1,0,0,1,1,1,1,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",0.744101913146681,1,"Dalits","2","0","50 to 59"
"4455",471,12,"RURAL","SUDOORPASCHIM PROVINCE",1,1,"HINDU","Chhetree","YES","Male",53,"Basic (Gr 1-8)",0.744369027972019,"Poorest",471,"Sudoorpaschim province Rural",1,0,1,1,1,1,1,1,"25-29","COMPLETED","Ever Married","None",0.744101913146681,1,"Brahman or Chhetri","1","1","50 to 59"
"4456",471,13,"RURAL","SUDOORPASCHIM PROVINCE",0,5,"HINDU","Chhetree","YES","Male",39,"None",0.744369027972019,"Poorest",471,"Sudoorpaschim province Rural",0,1,0,1,0,0,1,1,"35-39","COMPLETED","Ever Married","None",0.744101913146681,3,"Brahman or Chhetri","0","3 and more","35 to 39"
"4457",471,13,"RURAL","SUDOORPASCHIM PROVINCE",0,5,"HINDU","Chhetree","YES","Male",39,"None",0.744369027972019,"Poorest",471,"Sudoorpaschim province Rural",0,1,0,1,0,0,1,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.744101913146681,NA,"Brahman or Chhetri","0","3 and more","35 to 39"
"4458",471,14,"RURAL","SUDOORPASCHIM PROVINCE",0,1,"HINDU","Chhetree","NO","Female",19,"Secondary (Gr 9-12)",0.572769937411491,"Poorest",471,"Sudoorpaschim province Rural",0,1,0,1,1,0,1,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.572564400458661,NA,"Brahman or Chhetri","0","1","15 to 24"
"4459",471,15,"RURAL","SUDOORPASCHIM PROVINCE",1,3,"HINDU","Chhetree","YES","Female",45,"None",0.572769937411491,"Poorest",471,"Sudoorpaschim province Rural",0,1,0,1,0,0,1,1,"45-49","COMPLETED","Ever Married","None",0.572564400458661,1,"Brahman or Chhetri","1","3 and more","45 to 49"
"4460",471,15,"RURAL","SUDOORPASCHIM PROVINCE",1,3,"HINDU","Chhetree","YES","Female",45,"None",0.572769937411491,"Poorest",471,"Sudoorpaschim province Rural",0,1,0,1,0,0,1,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.572564400458661,NA,"Brahman or Chhetri","1","3 and more","45 to 49"
"4461",471,16,"RURAL","SUDOORPASCHIM PROVINCE",0,3,"HINDU","Chhetree","YES","Male",53,"None",0.572769937411491,"Poorest",471,"Sudoorpaschim province Rural",0,1,0,1,1,1,1,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.572564400458661,NA,"Brahman or Chhetri","0","3 and more","50 to 59"
"4462",471,18,"RURAL","SUDOORPASCHIM PROVINCE",0,4,"HINDU","Chhetree","YES","Male",50,"Basic (Gr 1-8)",0.572769937411491,"Poorest",471,"Sudoorpaschim province Rural",1,0,0,1,1,0,1,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.572564400458661,NA,"Brahman or Chhetri","0","3 and more","50 to 59"
"4463",471,19,"RURAL","SUDOORPASCHIM PROVINCE",0,3,"HINDU","Chhetree","YES","Male",44,"None",0.572769937411491,"Poorest",471,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,0,"40-44","COMPLETED","Ever Married","None",0.572564400458661,2,"Brahman or Chhetri","0","3 and more","40 to 44"
"4464",471,19,"RURAL","SUDOORPASCHIM PROVINCE",0,3,"HINDU","Chhetree","YES","Male",44,"None",0.572769937411491,"Poorest",471,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.572564400458661,NA,"Brahman or Chhetri","0","3 and more","40 to 44"
"4465",471,2,"RURAL","SUDOORPASCHIM PROVINCE",2,1,"HINDU","Chhetree","YES","Female",23,"Basic (Gr 1-8)",0.744369027972019,"Poorest",471,"Sudoorpaschim province Rural",1,0,0,1,0,0,1,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",0.744101913146681,2,"Brahman or Chhetri","2","1","15 to 24"
"4466",471,21,"RURAL","SUDOORPASCHIM PROVINCE",0,3,"HINDU","Chhetree","YES","Male",72,"None",0.572769937411491,"Poorest",471,"Sudoorpaschim province Rural",1,0,0,1,1,0,1,1,"35-39","COMPLETED","Ever Married","None",0.572564400458661,1,"Brahman or Chhetri","0","3 and more","70 plus"
"4467",471,22,"RURAL","SUDOORPASCHIM PROVINCE",0,4,"HINDU","Chhetree","YES","Male",37,"None",0.572769937411491,"Poorest",471,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"40-44","COMPLETED","Ever Married","None",0.572564400458661,2,"Brahman or Chhetri","0","3 and more","35 to 39"
"4468",471,22,"RURAL","SUDOORPASCHIM PROVINCE",0,4,"HINDU","Chhetree","YES","Male",37,"None",0.572769937411491,"Poorest",471,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.572564400458661,NA,"Brahman or Chhetri","0","3 and more","35 to 39"
"4469",471,23,"RURAL","SUDOORPASCHIM PROVINCE",0,0,"HINDU","Brahman - Hill","YES","Female",58,"None",0.572769937411491,"Poorest",471,"Sudoorpaschim province Rural",1,0,1,1,1,1,1,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.572564400458661,NA,"Brahman or Chhetri","0","0","50 to 59"
"4470",471,24,"RURAL","SUDOORPASCHIM PROVINCE",0,2,"HINDU","Chhetree","YES","Male",47,"Secondary (Gr 9-12)",0.572769937411491,"Poorest",471,"Sudoorpaschim province Rural",1,0,1,1,1,1,1,1,"45-49","COMPLETED","Ever Married","None",0.572564400458661,3,"Brahman or Chhetri","0","2","45 to 49"
"4471",471,24,"RURAL","SUDOORPASCHIM PROVINCE",0,2,"HINDU","Chhetree","YES","Male",47,"Secondary (Gr 9-12)",0.572769937411491,"Poorest",471,"Sudoorpaschim province Rural",1,0,1,1,1,1,1,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.572564400458661,NA,"Brahman or Chhetri","0","2","45 to 49"
"4472",471,3,"RURAL","SUDOORPASCHIM PROVINCE",0,5,"HINDU","Chhetree","YES","Male",50,"None",0.744369027972019,"Poorest",471,"Sudoorpaschim province Rural",1,0,0,1,1,0,1,1,"40-44","COMPLETED","Ever Married","None",0.744101913146681,3,"Brahman or Chhetri","0","3 and more","50 to 59"
"4473",471,3,"RURAL","SUDOORPASCHIM PROVINCE",0,5,"HINDU","Chhetree","YES","Male",50,"None",0.744369027972019,"Poorest",471,"Sudoorpaschim province Rural",1,0,0,1,1,0,1,1,"15-19","COMPLETED","Never Married","Basic (Gr 1-8)",0.744101913146681,NA,"Brahman or Chhetri","0","3 and more","50 to 59"
"4474",471,7,"RURAL","SUDOORPASCHIM PROVINCE",2,2,"HINDU","Chhetree","NO","Male",50,"Basic (Gr 1-8)",0.744369027972019,"Poorest",471,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"15-19","COMPLETED","Never Married","Basic (Gr 1-8)",0.744101913146681,NA,"Brahman or Chhetri","2","2","50 to 59"
"4475",471,8,"RURAL","SUDOORPASCHIM PROVINCE",2,2,"HINDU","Chhetree","YES","Male",64,"None",0.744369027972019,"Poorest",471,"Sudoorpaschim province Rural",1,0,0,1,1,1,1,1,"30-34","COMPLETED","Ever Married","None",0.744101913146681,1,"Brahman or Chhetri","2","2","60 to 69"
"4476",471,8,"RURAL","SUDOORPASCHIM PROVINCE",2,2,"HINDU","Chhetree","YES","Male",64,"None",0.744369027972019,"Poorest",471,"Sudoorpaschim province Rural",1,0,0,0,1,1,1,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.744101913146681,1,"Brahman or Chhetri","2","2","60 to 69"
"4477",471,8,"RURAL","SUDOORPASCHIM PROVINCE",2,2,"HINDU","Chhetree","YES","Male",64,"None",0.744369027972019,"Poorest",471,"Sudoorpaschim province Rural",1,0,0,1,1,1,1,1,"20-24","COMPLETED","Never Married","Higher",0.744101913146681,NA,"Brahman or Chhetri","2","2","60 to 69"
"4478",471,9,"RURAL","SUDOORPASCHIM PROVINCE",0,4,"HINDU","Chhetree","YES","Male",48,"Secondary (Gr 9-12)",0.744369027972019,"Poorest",471,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"40-44","COMPLETED","Ever Married","None",0.744101913146681,3,"Brahman or Chhetri","0","3 and more","45 to 49"
"4479",471,9,"RURAL","SUDOORPASCHIM PROVINCE",0,4,"HINDU","Chhetree","YES","Male",48,"Secondary (Gr 9-12)",0.744369027972019,"Poorest",471,"Sudoorpaschim province Rural",0,1,0,1,0,0,1,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.744101913146681,NA,"Brahman or Chhetri","0","3 and more","45 to 49"
"4480",472,11,"RURAL","SUDOORPASCHIM PROVINCE",2,4,"HINDU","Chhetree","YES","Male",47,"Basic (Gr 1-8)",0.418728282757736,"Second",472,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"40-44","COMPLETED","Ever Married","None",0.418578023238721,3,"Brahman or Chhetri","2","3 and more","45 to 49"
"4481",472,11,"RURAL","SUDOORPASCHIM PROVINCE",2,4,"HINDU","Chhetree","YES","Male",47,"Basic (Gr 1-8)",0.418728282757736,"Second",472,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.418578023238721,0,"Brahman or Chhetri","2","3 and more","45 to 49"
"4482",472,11,"RURAL","SUDOORPASCHIM PROVINCE",2,4,"HINDU","Chhetree","YES","Male",47,"Basic (Gr 1-8)",0.418728282757736,"Second",472,"Sudoorpaschim province Rural",1,1,1,1,1,1,0,1,"15-19","COMPLETED","Never Married","Basic (Gr 1-8)",0.418578023238721,NA,"Brahman or Chhetri","2","3 and more","45 to 49"
"4483",472,19,"RURAL","SUDOORPASCHIM PROVINCE",1,2,"HINDU","Brahman - Hill","YES","Female",30,"Basic (Gr 1-8)",0.661532530051284,"Poorest",472,"Sudoorpaschim province Rural",0,1,0,1,1,1,1,1,"30-34","COMPLETED","Ever Married","Basic (Gr 1-8)",0.661295140880618,1,"Brahman or Chhetri","1","2","30 to 34"
"4484",472,2,"RURAL","SUDOORPASCHIM PROVINCE",0,6,"HINDU","Chhetree","YES","Female",43,"None",0.418728282757736,"Second",472,"Sudoorpaschim province Rural",0,1,0,1,1,1,1,1,"40-44","COMPLETED","Ever Married","None",0.418578023238721,3,"Brahman or Chhetri","0","3 and more","40 to 44"
"4485",472,2,"RURAL","SUDOORPASCHIM PROVINCE",0,6,"HINDU","Chhetree","YES","Female",43,"None",0.418728282757736,"Second",472,"Sudoorpaschim province Rural",0,1,0,1,1,1,1,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.418578023238721,NA,"Brahman or Chhetri","0","3 and more","40 to 44"
"4486",472,20,"RURAL","SUDOORPASCHIM PROVINCE",0,2,"HINDU","Chhetree","YES","Male",40,"Secondary (Gr 9-12)",0.661532530051284,"Second",472,"Sudoorpaschim province Rural",0,1,0,1,1,0,1,1,"35-39","COMPLETED","Ever Married","None",0.661295140880618,1,"Brahman or Chhetri","0","2","40 to 44"
"4487",472,21,"RURAL","SUDOORPASCHIM PROVINCE",0,4,"HINDU","Chhetree","YES","Male",62,"Basic (Gr 1-8)",0.661532530051284,"Poorest",472,"Sudoorpaschim province Rural",0,1,0,1,1,0,1,1,"40-44","COMPLETED","Ever Married","None",0.661295140880618,1,"Brahman or Chhetri","0","3 and more","60 to 69"
"4488",472,22,"RURAL","SUDOORPASCHIM PROVINCE",0,3,"HINDU","Chhetree","YES","Male",76,"None",0.661532530051284,"Poorest",472,"Sudoorpaschim province Rural",0,1,0,1,1,1,1,1,"30-34","COMPLETED","Ever Married","None",0.661295140880618,1,"Brahman or Chhetri","0","3 and more","70 plus"
"4489",472,23,"RURAL","SUDOORPASCHIM PROVINCE",0,3,"HINDU","Chhetree","YES","Male",37,"Basic (Gr 1-8)",0.661532530051284,"Poorest",472,"Sudoorpaschim province Rural",1,0,0,1,1,1,1,1,"35-39","COMPLETED","Ever Married","None",0.661295140880618,1,"Brahman or Chhetri","0","3 and more","35 to 39"
"4490",472,24,"RURAL","SUDOORPASCHIM PROVINCE",0,3,"HINDU","Kami","YES","Female",30,"Basic (Gr 1-8)",0.661532530051284,"Second",472,"Sudoorpaschim province Rural",0,1,0,1,1,1,1,1,"30-34","COMPLETED","Ever Married","Basic (Gr 1-8)",0.661295140880618,0,"Dalits","0","3 and more","30 to 34"
"4491",472,3,"RURAL","SUDOORPASCHIM PROVINCE",1,4,"HINDU","Chhetree","YES","Female",32,"None",0.418728282757736,"Poorest",472,"Sudoorpaschim province Rural",0,1,0,1,1,0,1,1,"30-34","COMPLETED","Ever Married","None",0.418578023238721,4,"Brahman or Chhetri","1","3 and more","30 to 34"
"4492",472,5,"RURAL","SUDOORPASCHIM PROVINCE",4,2,"HINDU","Brahman - Hill","YES","Female",32,"Secondary (Gr 9-12)",0.418728282757736,"Richest",472,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"25-29","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.418578023238721,1,"Brahman or Chhetri","3 and more","2","30 to 34"
"4493",472,7,"RURAL","SUDOORPASCHIM PROVINCE",2,1,"HINDU","Chhetree","YES","Female",29,"Basic (Gr 1-8)",0.418728282757736,"Poorest",472,"Sudoorpaschim province Rural",0,0,1,1,1,0,1,1,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.418578023238721,2,"Brahman or Chhetri","2","1","25 to 29"
"4494",472,8,"RURAL","SUDOORPASCHIM PROVINCE",2,1,"HINDU","Chhetree","YES","Female",30,"Basic (Gr 1-8)",0.418728282757736,"Second",472,"Sudoorpaschim province Rural",0,1,0,1,1,0,1,1,"30-34","COMPLETED","Ever Married","Basic (Gr 1-8)",0.418578023238721,2,"Brahman or Chhetri","2","1","30 to 34"
"4495",472,8,"RURAL","SUDOORPASCHIM PROVINCE",2,1,"HINDU","Chhetree","YES","Female",30,"Basic (Gr 1-8)",0.418728282757736,"Second",472,"Sudoorpaschim province Rural",0,1,0,1,0,0,1,1,"15-19","COMPLETED","Ever Married","None",0.418578023238721,NA,"Brahman or Chhetri","2","1","30 to 34"
"4496",473,1,"RURAL","SUDOORPASCHIM PROVINCE",2,0,"HINDU","Dalit Others","YES","Male",60,"None",0.244258164942013,"Poorest",473,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",0.24417051355592,2,"Dalits","2","0","60 to 69"
"4497",473,10,"RURAL","SUDOORPASCHIM PROVINCE",1,2,"HINDU","Chhetree","YES","Male",32,"Basic (Gr 1-8)",0.244258164942013,"Poorest",473,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"30-34","COMPLETED","Ever Married","None",0.24417051355592,1,"Brahman or Chhetri","1","2","30 to 34"
"4498",473,11,"RURAL","SUDOORPASCHIM PROVINCE",2,2,"HINDU","Chhetree","YES","Female",42,"None",0.244258164942013,"Second",473,"Sudoorpaschim province Rural",0,1,0,1,1,0,0,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.24417051355592,0,"Brahman or Chhetri","2","2","40 to 44"
"4499",473,12,"RURAL","SUDOORPASCHIM PROVINCE",2,4,"HINDU","Chhetree","YES","Male",21,"Secondary (Gr 9-12)",0.244258164942013,"Poorest",473,"Sudoorpaschim province Rural",1,0,0,1,1,0,1,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.24417051355592,NA,"Brahman or Chhetri","2","3 and more","15 to 24"
"4500",473,13,"RURAL","SUDOORPASCHIM PROVINCE",1,1,"HINDU","Chhetree","YES","Female",24,"Secondary (Gr 9-12)",0.244258164942013,"Second",473,"Sudoorpaschim province Rural",1,1,1,1,1,1,0,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.24417051355592,1,"Brahman or Chhetri","1","1","15 to 24"
"4501",473,14,"RURAL","SUDOORPASCHIM PROVINCE",0,3,"HINDU","Chhetree","YES","Male",59,"None",0.504418554164104,"Poorest",473,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"15-19","COMPLETED","Never Married","Basic (Gr 1-8)",0.504237544921471,NA,"Brahman or Chhetri","0","3 and more","50 to 59"
"4502",473,15,"RURAL","SUDOORPASCHIM PROVINCE",1,1,"HINDU","Chhetree","YES","Male",34,"Basic (Gr 1-8)",0.504418554164104,"Poorest",473,"Sudoorpaschim province Rural",0,1,0,1,1,1,1,1,"30-34","COMPLETED","Ever Married","None",0.504237544921471,1,"Brahman or Chhetri","1","1","30 to 34"
"4503",473,16,"RURAL","SUDOORPASCHIM PROVINCE",0,4,"HINDU","Lohar","YES","Female",49,"Basic (Gr 1-8)",0.504418554164104,"Second",473,"Sudoorpaschim province Rural",1,1,1,1,1,1,1,1,"45-49","COMPLETED","Ever Married","Basic (Gr 1-8)",0.504237544921471,1,"Tarai or Madhesi Other Castes","0","3 and more","45 to 49"
"4504",473,17,"RURAL","SUDOORPASCHIM PROVINCE",0,3,"HINDU","Chhetree","YES","Female",36,"None",0.504418554164104,"Second",473,"Sudoorpaschim province Rural",0,1,0,1,1,0,1,1,"35-39","COMPLETED","Ever Married","None",0.504237544921471,0,"Brahman or Chhetri","0","3 and more","35 to 39"
"4505",473,19,"RURAL","SUDOORPASCHIM PROVINCE",0,3,"HINDU","Chhetree","YES","Female",42,"None",0.504418554164104,"Poorest",473,"Sudoorpaschim province Rural",1,0,1,0,1,1,1,1,"40-44","COMPLETED","Ever Married","None",0.504237544921471,3,"Brahman or Chhetri","0","3 and more","40 to 44"
"4506",473,2,"RURAL","SUDOORPASCHIM PROVINCE",1,1,"HINDU","Chhetree","YES","Female",25,"Secondary (Gr 9-12)",0.244258164942013,"Second",473,"Sudoorpaschim province Rural",0,0,0,0,0,0,1,1,"25-29","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.24417051355592,1,"Brahman or Chhetri","1","1","25 to 29"
"4507",473,20,"RURAL","SUDOORPASCHIM PROVINCE",1,1,"HINDU","Chhetree","YES","Male",67,"None",0.504418554164104,"Poorest",473,"Sudoorpaschim province Rural",1,0,1,1,1,1,1,1,"30-34","COMPLETED","Ever Married","Basic (Gr 1-8)",0.504237544921471,0,"Brahman or Chhetri","1","1","60 to 69"
"4508",473,22,"RURAL","SUDOORPASCHIM PROVINCE",0,1,"HINDU","Chhetree","YES","Male",43,"None",0.504418554164104,"Second",473,"Sudoorpaschim province Rural",1,0,1,1,1,0,1,1,"35-39","COMPLETED","Ever Married","None",0.504237544921471,0,"Brahman or Chhetri","0","1","40 to 44"
